area,classe,year,Bacia,percent
1349889.921644793,21,2023,7764,48.19
16618.495231161076,25,2023,7764,0.59
0.3475156982421875,27,2023,7764,0.0
6124.26852845545,33,2023,7764,0.22
18776.511658126816,3,2016,757,0.7
1144691.9320980925,4,2016,757,42.64
7056.04897894407,12,2016,757,0.26
1448447.258809707,21,2016,757,53.95
42770.60111713324,25,2016,757,1.59
247.37602319336003,27,2016,757,0.01
22558.2648727688,33,2016,757,0.84
18755.486331547287,3,2017,757,0.7
1145012.276635345,4,2017,757,42.65
7683.845496670603,12,2017,757,0.29
1446109.9478897864,21,2017,757,53.87
43796.269192922206,25,2017,757,1.63
248.3522369140633,27,2017,757,0.01
22941.8157748432,33,2017,757,0.85
18774.95991136506,3,2018,757,0.7
1137290.8799913514,4,2018,757,42.36
7467.458449193148,12,2018,757,0.28
1449854.2356321577,21,2018,757,54.01
46513.43341011509,25,2018,757,1.73
247.99711263427832,27,2018,757,0.01
24399.029051300527,33,2018,757,0.91
18755.461026682337,3,2019,757,0.7
1120449.3713083845,4,2019,757,41.74
7806.5083876772,12,2019,757,0.29
1464792.7761176329,21,2019,757,54.56
47483.24981026392,25,2019,757,1.77
235.57053804321384,27,2019,757,0.01
25025.056369360096,33,2019,757,0.93
18689.442229101987,3,2020,757,0.7
1095489.4200581168,4,2020,757,40.81
9731.635883609277,12,2020,757,0.36
1485819.9170800971,21,2020,757,55.35
48960.628177987724,25,2020,757,1.82
227.9371227966311,27,2020,757,0.01
25629.013006231387,33,2020,757,0.95
18624.36933980816,3,2021,757,0.69
1057276.0907269868,4,2021,757,39.38
9865.096631560777,12,2021,757,0.37
1524262.0826926308,21,2021,757,56.78
50318.05374364301,25,2021,757,1.87
224.3866507385255,27,2021,757,0.01
23977.913772423508,33,2021,757,0.89
18468.58985121332,3,2022,757,0.69
1055863.874574287,4,2022,757,39.33
8556.125294680136,12,2022,757,0.32
1524093.722726351,21,2022,757,56.77
50019.00712779187,25,2022,757,1.86
214.3566928894041,27,2022,757,0.01
27332.317290573326,33,2022,757,1.02
18371.37509011404,3,2023,757,0.68
1055828.7702069206,4,2023,757,39.33
7406.792859218228,12,2023,757,0.28
1522280.266816179,21,2023,757,56.71
52179.39844924875,25,2023,757,1.94
220.56997324829103,27,2023,757,0.01
28260.820162877648,33,2023,757,1.05
26362.645632276915,3,2016,771,3.36
76992.11681300432,4,2016,771,9.82
0.586904326171875,12,2016,771,0.0
675129.4010328434,21,2016,771,86.13
4517.178339113464,25,2016,771,0.58
0.175784619140625,27,2016,771,0.0
847.9688643141089,33,2016,771,0.11
26728.43069639327,3,2017,771,3.41
76631.95901856243,4,2017,771,9.78
0.6435475762580424,12,2017,771,0.0
674910.3721656965,21,2017,771,86.1
4646.099101734959,25,2017,771,0.59
0.175784619140625,27,2017,771,0.0
932.3930559068868,33,2017,771,0.12
26787.865792141343,3,2018,771,3.42
76368.47201776151,4,2018,771,9.74
0.5763418020450368,12,2018,771,0.0
674577.5999394826,21,2018,771,86.06
5201.627847624187,25,2018,771,0.66
0.175784619140625,27,2018,771,0.0
913.7556470422364,33,2018,771,0.12
27047.872256722912,3,2019,771,3.45
77797.36060818098,4,2019,771,9.93
1.8080128896915213,12,2019,771,0.0
672564.2747708792,21,2019,771,85.8
5455.837279574049,25,2019,771,0.7
0.175784619140625,27,2019,771,0.0
982.7446576130944,33,2019,771,0.13
26813.80818276316,3,2020,771,3.42
84138.68392483986,4,2020,771,10.73
2.863439760335287,12,2020,771,0.0
666145.9289681694,21,2020,771,84.98
5732.217247849077,25,2020,771,0.73
0.175784619140625,27,2020,771,0.0
1016.3958224775736,33,2020,771,0.13
26759.53880874389,3,2021,771,3.41
87539.6361126264,4,2021,771,11.17
9.37536730475931,12,2021,771,0.0
662668.84878627,21,2021,771,84.54
5945.368863715845,25,2021,771,0.76
0.175784619140625,27,2021,771,0.0
927.1296471880264,33,2021,771,0.12
26626.07116988032,3,2022,771,3.4
91219.95291015012,4,2022,771,11.64
9.376745819235412,12,2022,771,0.0
658851.751881408,21,2022,771,84.05
5970.872503313016,25,2022,771,0.76
0.175784619140625,27,2022,771,0.0
1171.872375266857,33,2022,771,0.15
26381.33369922266,3,2023,771,3.37
90254.83540061123,4,2023,771,11.51
0.4897146585621553,12,2023,771,0.0
659712.7466588268,21,2023,771,84.16
6419.738108088224,25,2023,771,0.82
0.175784619140625,27,2023,771,0.0
1080.754004423086,33,2023,771,0.14
25474.766922090104,3,2016,7712,1.74
712351.9004631416,4,2016,7712,48.65
1774.2103219447777,12,2016,7712,0.12
708291.1868218324,21,2016,7712,48.37
13704.891212436578,25,2016,7712,0.94
2666.301467747806,33,2016,7712,0.18
25507.374159578776,3,2017,7712,1.74
706455.8761786664,4,2017,7712,48.25
1820.805671525044,12,2017,7712,0.12
714055.7806470542,21,2017,7712,48.77
13990.671897589573,25,2017,7712,0.96
2432.7486547836074,33,2017,7712,0.17
25290.934949033515,3,2018,7712,1.73
677315.0724072279,4,2018,7712,46.26
1859.8806038142584,12,2018,7712,0.13
741815.6953233577,21,2018,7712,50.66
15821.891181034422,25,2018,7712,1.08
2159.782744757042,33,2018,7712,0.15
25218.65619565595,3,2019,7712,1.72
652954.5918516949,4,2019,7712,44.59
952.167997765711,12,2019,7712,0.07
765545.4594402034,21,2019,7712,52.28
16590.023491977587,25,2019,7712,1.13
3002.3582319190004,33,2019,7712,0.21
25114.98376380316,3,2020,7712,1.72
656722.2963708342,4,2020,7712,44.85
380.6028759883632,12,2020,7712,0.03
762008.6539376354,21,2020,7712,52.04
17018.813950373966,25,2020,7712,1.16
3017.906310605498,33,2020,7712,0.21
24873.73372609374,3,2021,7712,1.7
644547.1677587547,4,2021,7712,44.02
379.99404371337926,12,2021,7712,0.03
774751.3548283553,21,2021,7712,52.91
16989.094116387005,25,2021,7712,1.16
2721.912735937771,33,2021,7712,0.19
24685.771426025527,3,2022,7712,1.69
633949.106892347,4,2022,7712,43.29
322.44400779419016,12,2022,7712,0.02
786241.4126784427,21,2022,7712,53.7
16119.68174769084,25,2022,7712,1.1
2944.8404569151107,33,2022,7712,0.2
24388.143433227768,3,2023,7712,1.67
631208.6192577839,4,2023,7712,43.11
259.28953994751043,12,2023,7712,0.02
790011.1011982036,21,2023,7712,53.95
15630.471509149618,25,2023,7712,1.07
2765.6322709153337,33,2023,7712,0.19
95907.1329739041,3,2016,766,3.83
1032750.7051016892,4,2016,766,41.29
5530.417426007418,12,2016,766,0.22
1351498.30405235,21,2016,766,54.03
10174.225263117209,25,2016,766,0.41
5397.885285071423,33,2016,766,0.22
94489.04990304934,3,2017,766,3.78
1030193.3657859946,4,2017,766,41.19
5508.890351321537,12,2017,766,0.22
1356289.491380138,21,2017,766,54.22
10459.637396626262,25,2017,766,0.42
4318.2352849854105,33,2017,766,0.17
94589.5511806378,3,2018,766,3.78
1048933.069818284,4,2018,766,41.94
5472.8445057093495,12,2018,766,0.22
1336464.867990362,21,2018,766,53.43
11117.5111521934,25,2018,766,0.44
4680.825454889846,33,2018,766,0.19
94555.86343582669,3,2019,766,3.78
1052486.7461974658,4,2019,766,42.08
5548.193286142294,12,2019,766,0.22
1333039.0546411928,21,2019,766,53.29
11371.707972006556,25,2019,766,0.45
4257.104569450118,33,2019,766,0.17
93710.11743555854,3,2020,766,3.75
1044025.342388289,4,2020,766,41.74
5591.9749164552,12,2020,766,0.22
1341838.1477919985,21,2020,766,53.65
11642.4993486509,25,2020,766,0.47
4450.588221144797,33,2020,766,0.18
93765.95690205786,3,2021,766,3.75
1056562.7277793884,4,2021,766,42.24
5574.687347729715,12,2021,766,0.22
1329115.3490969464,21,2021,766,53.14
11756.089816066677,25,2021,766,0.47
4483.859159920684,33,2021,766,0.18
92601.9386381843,3,2022,766,3.7
1035702.0865054406,4,2022,766,41.41
5519.244892323961,12,2022,766,0.22
1348129.0131389606,21,2022,766,53.9
11704.936866465696,25,2022,766,0.47
7601.450060726463,33,2022,766,0.3
92313.08565105576,3,2023,766,3.69
1032941.8448215212,4,2023,766,41.3
4892.471559231029,12,2023,766,0.2
1352178.3867774864,21,2023,766,54.06
11772.45714222063,25,2023,766,0.47
7160.424150575616,33,2023,766,0.29
491262.9723507519,3,2016,7746,15.43
1543808.592427228,4,2016,7746,48.48
88723.96093583858,12,2016,7746,2.79
1046353.313201574,21,2016,7746,32.86
8995.158589248129,25,2016,7746,0.28
0.1743032348632812,27,2016,7746,0.0
5158.540716004515,33,2016,7746,0.16
490899.7004806697,3,2017,7746,15.42
1567084.6100482824,4,2017,7746,49.21
85150.09885807442,12,2017,7746,2.67
1027142.6605063588,21,2017,7746,32.26
9216.36062910259,25,2017,7746,0.29
0.1743032348632812,27,2017,7746,0.0
4809.107698194625,33,2017,7746,0.15
490359.3712904384,3,2018,7746,15.4
1578085.5702235396,4,2018,7746,49.56
81400.01486593866,12,2018,7746,2.56
1020097.130290778,21,2018,7746,32.04
9819.71597500686,25,2018,7746,0.31
0.1743032348632812,27,2018,7746,0.0
4540.735574913939,33,2018,7746,0.14
489919.3295627759,3,2019,7746,15.39
1569509.8319041498,4,2019,7746,49.29
87375.4621736984,12,2019,7746,2.74
1022704.7650241352,21,2019,7746,32.12
10164.108913474687,25,2019,7746,0.32
0.1743032348632812,27,2019,7746,0.0
4629.040642353551,33,2019,7746,0.15
488191.0357929697,3,2020,7746,15.33
1548749.1142515042,4,2020,7746,48.64
92108.49902983668,12,2020,7746,2.89
1039149.2808621556,21,2020,7746,32.63
10660.20451322917,25,2020,7746,0.33
0.1743032348632812,27,2020,7746,0.0
5444.4037708601445,33,2020,7746,0.17
486029.34075846686,3,2021,7746,15.26
1533776.490615092,4,2021,7746,48.17
94550.13276396706,12,2021,7746,2.97
1053352.280663818,21,2021,7746,33.08
11289.094092268271,25,2021,7746,0.35
0.1743032348632812,27,2021,7746,0.0
5305.199326937008,33,2021,7746,0.17
479193.89160458127,3,2022,7746,15.05
1513175.2011851105,4,2022,7746,47.52
91748.79900756816,12,2022,7746,2.88
1082304.5801181477,21,2022,7746,33.99
11459.536306618696,25,2022,7746,0.36
0.17464580078125,27,2022,7746,0.0
6420.529656009517,33,2022,7746,0.2
478035.3756980629,3,2023,7746,15.01
1532689.5752304976,4,2023,7746,48.13
68021.52049583681,12,2023,7746,2.14
1087237.5571200782,21,2023,7746,34.14
11874.794389852615,25,2023,7746,0.37
0.1743032348632812,27,2023,7746,0.0
6443.715286306693,33,2023,7746,0.2
521948.10252197634,3,2016,753,16.22
1985346.177227325,4,2016,753,61.69
31595.644940406342,12,2016,753,0.98
544173.765717553,21,2016,753,16.91
104078.40438156434,25,2016,753,3.23
0.0891893005371093,27,2016,753,0.0
31023.49856515457,33,2016,753,0.96
521261.99778267136,3,2017,753,16.2
2002198.8230149029,4,2017,753,62.22
30676.761399276915,12,2017,753,0.95
521434.6529150836,21,2017,753,16.2
105970.51461309328,25,2017,753,3.29
0.0891893005371093,27,2017,753,0.0
36622.84362890351,33,2017,753,1.14
517836.19274406607,3,2018,753,16.09
2001537.886223872,4,2018,753,62.19
30043.036721306195,12,2018,753,0.93
518166.8564093289,21,2018,753,16.1
107739.72012435844,25,2018,753,3.35
0.0891893005371093,27,2018,753,0.0
42841.901130981605,33,2018,753,1.33
514921.0435120254,3,2019,753,16.0
1999100.1775734,4,2019,753,62.12
29547.12538537978,12,2019,753,0.92
517409.5055276475,21,2019,753,16.08
107596.57569862391,25,2019,753,3.34
0.1783765319824218,27,2019,753,0.0
49591.07646963436,33,2019,753,1.54
509473.3630719004,3,2020,753,15.83
1994259.2143234536,4,2020,753,61.97
29476.488033409307,12,2020,753,0.92
525597.9318974878,21,2020,753,16.33
107359.72863393788,25,2020,753,3.34
0.3567566955566406,27,2020,753,0.0
51998.59982632457,33,2020,753,1.62
503508.3807830968,3,2021,753,15.65
1974368.9408956333,4,2021,753,61.35
30002.80363517446,12,2021,753,0.93
550106.1361584216,21,2021,753,17.09
110020.89641653185,25,2021,753,3.42
0.3567566955566406,27,2021,753,0.0
50158.167897686864,33,2021,753,1.56
503387.616763102,3,2022,753,15.64
1983840.793120566,4,2022,753,61.65
28831.402343748585,12,2022,753,0.9
536553.848375374,21,2022,753,16.67
109939.52616866946,25,2022,753,3.42
0.3567566955566406,27,2022,753,0.0
55612.13901511389,33,2022,753,1.73
500096.8515369975,3,2023,753,15.54
1982019.851485612,4,2023,753,61.59
26282.15255432076,12,2023,753,0.82
543045.6741433975,21,2023,753,16.87
108096.57295234175,25,2023,753,3.36
0.0891872314453125,27,2023,753,0.0
58624.4906833832,33,2023,753,1.82
102845.56120556314,3,2016,764,14.8
332600.4008434167,4,2016,764,47.85
0.0800925932521446,12,2016,764,0.0
255223.5376317117,21,2016,764,36.72
2455.0417196079,25,2016,764,0.35
1908.8579413252703,33,2016,764,0.27
102876.94489792624,3,2017,764,14.8
332554.6848613815,4,2017,764,47.85
0.0800925932521446,12,2017,764,0.0
255213.04149828668,21,2017,764,36.72
2542.5363468588507,25,2017,764,0.37
1846.191737168777,33,2017,764,0.27
102911.12773900833,3,2018,764,14.81
334006.80578212923,4,2018,764,48.06
0.0800925932521446,12,2018,764,0.0
253505.40852435943,21,2018,764,36.47
2574.6539006711064,25,2018,764,0.37
2035.4033954573488,33,2018,764,0.29
102852.95028766672,3,2019,764,14.8
333562.4242796892,4,2019,764,47.99
0.0800925932521446,12,2019,764,0.0
253888.5504928655,21,2019,764,36.53
3327.798888482456,25,2019,764,0.48
1401.675392912186,33,2019,764,0.2
102327.65032197114,3,2020,764,14.72
332056.2010067998,4,2020,764,47.78
0.0490748627786075,12,2020,764,0.0
255710.837404738,21,2020,764,36.79
3496.3313478686164,25,2020,764,0.5
1442.4102779861953,33,2020,764,0.21
101691.19639811791,3,2021,764,14.63
326736.0445349513,4,2021,764,47.01
2.4012370637063416,12,2021,764,0.0
261436.68052378105,21,2021,764,37.61
3879.9291012032927,25,2021,764,0.56
1287.2276391095074,33,2021,764,0.19
100662.83139028914,3,2022,764,14.48
318860.9896536148,4,2022,764,45.88
2.4012370637063416,12,2022,764,0.0
270501.3959353052,21,2022,764,38.92
3745.55614143314,25,2022,764,0.54
1260.3050765166165,33,2022,764,0.18
99991.38417430784,3,2023,764,14.39
316740.66358842904,4,2023,764,45.57
0.6960556319891238,12,2023,764,0.0
274395.46863824746,21,2023,764,39.48
2687.603469359542,25,2023,764,0.39
1217.663508258106,33,2023,764,0.18
15268.941299413296,3,2016,7541,0.44
1914818.085104955,4,2016,7541,54.64
5080.532848242386,12,2016,7541,0.14
1531402.3993272032,21,2016,7541,43.7
17185.183136551703,25,2016,7541,0.49
20898.16967220801,33,2016,7541,0.6
15300.08922083169,3,2017,7541,0.44
1928950.848039716,4,2017,7541,55.04
4874.2178462585725,12,2017,7541,0.14
1515463.564917358,21,2017,7541,43.24
17701.159970805034,25,2017,7541,0.51
22363.431393605304,33,2017,7541,0.64
15316.020715423016,3,2018,7541,0.44
1930725.790317465,4,2018,7541,55.09
4833.9135121277,12,2018,7541,0.14
1504112.157318795,21,2018,7541,42.92
18754.20237804294,25,2018,7541,0.54
30911.22714685989,33,2018,7541,0.88
15381.572378928382,3,2019,7541,0.44
1914160.0549942583,4,2019,7541,54.62
5190.18123972882,12,2019,7541,0.15
1520115.5257628353,21,2019,7541,43.37
19235.6180220842,25,2019,7541,0.55
30570.358990854893,33,2019,7541,0.87
15396.093726326835,3,2020,7541,0.44
1910036.570528329,4,2020,7541,54.5
5601.240304603074,12,2020,7541,0.16
1517952.784634258,21,2020,7541,43.31
19626.21060207227,25,2020,7541,0.56
36040.4115931142,33,2020,7541,1.03
15441.182424085811,3,2021,7541,0.44
1888124.6777081173,4,2021,7541,53.87
5736.149605008015,12,2021,7541,0.16
1541042.1634139898,21,2021,7541,43.97
19930.460553514866,25,2021,7541,0.57
34378.67768393206,33,2021,7541,0.98
15457.173444074271,3,2022,7541,0.44
1865080.268707298,4,2022,7541,53.22
5019.175238208951,12,2022,7541,0.14
1552447.0532766846,21,2022,7541,44.3
19450.63431851682,25,2022,7541,0.55
47199.00640390587,33,2022,7541,1.35
15282.18206138238,3,2023,7541,0.44
1857442.738263532,4,2023,7541,53.0
4805.580478028287,12,2023,7541,0.14
1547860.4817816915,21,2023,7541,44.17
19766.546725397955,25,2023,7541,0.56
59495.78207862032,33,2023,7541,1.7
197504.1885305749,3,2016,7721,7.69
844899.0297017103,4,2016,7721,32.89
1712.1676189575187,12,2016,7721,0.07
1505665.4878533694,21,2016,7721,58.61
13530.056980631052,25,2016,7721,0.53
5559.509702123973,33,2016,7721,0.22
197049.3228159312,3,2017,7721,7.67
860106.8517654504,4,2017,7721,33.48
1772.2877464671417,12,2017,7721,0.07
1490885.8901920335,21,2017,7721,58.04
14142.539817951802,25,2017,7721,0.55
4913.548049527128,33,2017,7721,0.19
197629.24634126428,3,2018,7721,7.69
858265.040960384,4,2018,7721,33.41
1692.9169904101311,12,2018,7721,0.07
1490963.3581875232,21,2018,7721,58.04
15265.288020704564,25,2018,7721,0.59
5054.589887083486,33,2018,7721,0.2
198845.6443172613,3,2019,7721,7.74
850905.1549670207,4,2019,7721,33.12
1523.0233280383056,12,2019,7721,0.06
1496250.29384572,21,2019,7721,58.25
15672.763649542274,25,2019,7721,0.61
5673.560279759129,33,2019,7721,0.22
198657.00838654552,3,2020,7721,7.73
844507.7608839367,4,2020,7721,32.87
1416.8681657519294,12,2020,7721,0.06
1502645.2393907346,21,2020,7721,58.49
16331.007232191463,25,2020,7721,0.64
5312.556328169916,33,2020,7721,0.21
197817.039687822,3,2021,7721,7.7
807474.6265536111,4,2021,7721,31.43
1450.11706751082,12,2021,7721,0.06
1540443.6808232714,21,2021,7721,59.97
16854.774560694612,25,2021,7721,0.66
4830.20169441322,33,2021,7721,0.19
195102.89086262352,3,2022,7721,7.59
798711.0622036371,4,2022,7721,31.09
1375.595113830402,12,2022,7721,0.05
1551617.9056018142,21,2022,7721,60.4
16693.103008955593,25,2022,7721,0.65
5369.883596499463,33,2022,7721,0.21
194651.22037457544,3,2023,7721,7.58
797248.2152388353,4,2023,7721,31.03
1156.8811857971216,12,2023,7721,0.05
1553286.655443166,21,2023,7721,60.47
17580.382131454167,25,2023,7721,0.68
4947.08601353756,33,2023,7721,0.19
13556.029763027396,3,2016,772,1.47
247021.51670571207,4,2016,772,26.86
25.867929980468748,12,2016,772,0.0
651929.766179916,21,2016,772,70.88
6274.547100078566,25,2016,772,0.68
919.425539409874,33,2016,772,0.1
13502.36253177676,3,2017,772,1.47
248867.13709440312,4,2017,772,27.06
26.21851541748045,12,2017,772,0.0
650217.6530049304,21,2017,772,70.7
6211.9013152254765,25,2017,772,0.68
901.8807563755532,33,2017,772,0.1
13329.501166047854,3,2018,772,1.45
247409.2187252319,4,2018,772,26.9
21.66153729248048,12,2018,772,0.0
651379.5441650628,21,2018,772,70.82
6632.690543568301,25,2018,772,0.72
954.5370809204786,33,2018,772,0.1
13244.8280092435,3,2019,772,1.44
238425.99519727883,4,2019,772,25.92
26.484235449218744,12,2019,772,0.0
659944.6847815122,21,2019,772,71.75
6953.724637893219,25,2019,772,0.76
1131.4363567428732,33,2019,772,0.12
13239.906438531016,3,2020,772,1.44
236046.92803850264,4,2020,772,25.66
24.384562017822287,12,2020,772,0.0
661922.4769117918,21,2020,772,71.97
7478.764662064911,25,2020,772,0.81
1014.692605186335,33,2020,772,0.11
13372.039436194344,3,2021,772,1.45
225366.2204037084,4,2021,772,24.5
30.08351518554689,12,2021,772,0.0
672114.8641043204,21,2021,772,73.08
7944.390542740081,25,2021,772,0.86
899.5552159385292,33,2021,772,0.1
13227.405096107164,3,2022,772,1.44
221123.21114734843,4,2022,772,24.04
27.6283498413086,12,2022,772,0.0
676307.1802806532,21,2022,772,73.53
7913.984856704135,25,2022,772,0.86
1127.743487431473,33,2022,772,0.12
13165.442445283516,3,2023,772,1.43
217620.09243804475,4,2023,772,23.66
24.209216699218768,12,2023,772,0.0
679515.6393759862,21,2023,772,73.88
8414.752951321052,25,2023,772,0.91
987.0167907521192,33,2023,772,0.11
35133.35781608152,3,2016,7619,0.97
2729371.005441456,4,2016,7619,75.51
73545.41873817022,12,2016,7619,2.03
691606.4010922159,21,2016,7619,19.13
64610.64467160902,25,2016,7619,1.79
0.0878479858398437,27,2016,7619,0.0
20220.615199004027,33,2016,7619,0.56
35126.950668473895,3,2017,7619,0.97
2729171.699225346,4,2017,7619,75.51
73403.9863769323,12,2017,7619,2.03
695661.5734798402,21,2017,7619,19.25
62797.89197667346,25,2017,7619,1.74
0.0878479858398437,27,2017,7619,0.0
18325.34123128129,33,2017,7619,0.51
33822.2582977619,3,2018,7619,0.94
2721599.3245702223,4,2018,7619,75.3
74639.33742725333,12,2018,7619,2.07
701640.7235325963,21,2018,7619,19.41
64138.45806220965,25,2018,7619,1.77
0.0878479858398437,27,2018,7619,0.0
18647.34106849085,33,2018,7619,0.52
32923.93987002385,3,2019,7619,0.91
2706985.262945689,4,2019,7619,74.89
75905.58777570544,12,2019,7619,2.1
714963.5549069056,21,2019,7619,19.78
64890.491601134105,25,2019,7619,1.8
0.0878479858398437,27,2019,7619,0.0
18818.605859058785,33,2019,7619,0.52
31090.536277929,3,2020,7619,0.86
2696350.632045859,4,2020,7619,74.6
78730.2391400617,12,2020,7619,2.18
703519.3920739434,21,2020,7619,19.46
64640.84590852379,25,2020,7619,1.79
0.0878479858398437,27,2020,7619,0.0
40155.79751221168,33,2020,7619,1.11
30947.13380385435,3,2021,7619,0.86
2688694.72422338,4,2021,7619,74.39
81107.4120707649,12,2021,7619,2.24
714784.2200164243,21,2021,7619,19.78
64770.357821920974,25,2021,7619,1.79
0.0878479858398437,27,2021,7619,0.0
34183.59502214979,33,2021,7619,0.95
30554.147361963696,3,2022,7619,0.85
2687806.6607232103,4,2022,7619,74.36
78831.50033491211,12,2022,7619,2.18
708414.1265897269,21,2022,7619,19.6
62301.939514707294,25,2022,7619,1.72
46579.15628199092,33,2022,7619,1.29
30537.43506688265,3,2023,7619,0.84
2694382.9437218355,4,2023,7619,74.54
73408.38112072494,12,2023,7619,2.03
712637.5985139859,21,2023,7619,19.72
61900.15105331536,25,2023,7619,1.71
41621.02132975302,33,2023,7619,1.15
291512.80861453543,3,2016,7443,8.02
2935825.010437339,4,2016,7443,80.8
13660.425109752528,12,2016,7443,0.38
369232.7701090602,21,2016,7443,10.16
18240.07318008527,25,2016,7443,0.5
5066.272869831949,33,2016,7443,0.14
297910.7073095832,3,2017,7443,8.2
2920512.947206773,4,2017,7443,80.38
12913.310832454135,12,2017,7443,0.36
377836.5326455945,21,2017,7443,10.4
19626.44295345746,25,2017,7443,0.54
4737.419372749014,33,2017,7443,0.13
296677.33863444044,3,2018,7443,8.16
2914088.5390849942,4,2018,7443,80.2
11972.010158089774,12,2018,7443,0.33
384179.1003723467,21,2018,7443,10.57
21167.077468386648,25,2018,7443,0.58
5453.294602303744,33,2018,7443,0.15
285041.63864226046,3,2019,7443,7.84
2911899.701639185,4,2019,7443,80.14
11083.68237918236,12,2019,7443,0.31
398617.9624487551,21,2019,7443,10.97
21690.28929463245,25,2019,7443,0.6
5204.085916575752,33,2019,7443,0.14
280952.52058197785,3,2020,7443,7.73
2899942.056787492,4,2020,7443,79.81
10066.599390429856,12,2020,7443,0.28
414520.6249171044,21,2020,7443,11.41
21768.19879424795,25,2020,7443,0.6
6287.359849308919,33,2020,7443,0.17
279653.49690627906,3,2021,7443,7.7
2878628.9350902424,4,2021,7443,79.22
9793.37917800375,12,2021,7443,0.27
438011.4719589746,21,2021,7443,12.05
21730.30899223935,25,2021,7443,0.6
5719.768194780505,33,2021,7443,0.16
279260.7015328765,3,2022,7443,7.69
2860240.4446854326,4,2022,7443,78.72
9165.213807704178,12,2022,7443,0.25
457787.09182787663,21,2022,7443,12.6
21150.8712116022,25,2022,7443,0.58
5933.037255106128,33,2022,7443,0.16
279194.9898061432,3,2023,7443,7.68
2861249.261955704,4,2023,7443,78.75
6883.456911890433,12,2023,7443,0.19
459664.6485603637,21,2023,7443,12.65
20418.365334688988,25,2023,7443,0.56
6126.637751812743,33,2023,7443,0.17
91414.72364802222,3,2016,765,4.23
920754.5677249344,4,2016,765,42.62
11922.713657144324,12,2016,765,0.55
1101177.4632223817,21,2016,765,50.97
18872.197863245376,25,2016,765,0.87
16485.051848042527,33,2016,765,0.76
91422.30290579308,3,2017,765,4.23
914482.6790269724,4,2017,765,42.32
11923.408905716104,12,2017,765,0.55
1108497.9628014602,21,2017,765,51.3
19148.295848793096,25,2017,765,0.89
15152.068475039114,33,2017,765,0.7
91463.9371100659,3,2018,765,4.23
911477.773164192,4,2018,765,42.19
11922.193762033246,12,2018,765,0.55
1112190.7464392905,21,2018,765,51.48
18063.606989169955,25,2018,765,0.84
15508.460499017268,33,2018,765,0.72
91255.4478192192,3,2019,765,4.22
902573.276499287,4,2019,765,41.77
11922.367355294964,12,2019,765,0.55
1121101.3023773762,21,2019,765,51.89
18561.12685615172,25,2019,765,0.86
15213.197056446468,33,2019,765,0.7
90607.4804249668,3,2020,765,4.19
893602.2571739639,4,2020,765,41.36
11923.235732437295,12,2020,765,0.55
1128566.2995021252,21,2020,765,52.23
18966.4400331436,25,2020,765,0.88
16961.00509714156,33,2020,765,0.79
89882.659075277,3,2021,765,4.16
871187.1087938752,4,2021,765,40.32
11923.930994264663,12,2021,765,0.55
1152178.0408187849,21,2021,765,53.33
19283.508565306514,25,2021,765,0.89
16171.46971627423,33,2021,765,0.75
88407.40093833656,3,2022,765,4.09
859786.9382382649,4,2022,765,39.79
11924.191393159928,12,2022,765,0.55
1160404.2482205564,21,2022,765,53.71
19219.19780383908,25,2022,765,0.89
20884.74136965145,33,2022,765,0.97
88082.01269756122,3,2023,765,4.08
857480.131565488,4,2023,765,39.69
11923.49684660231,12,2023,765,0.55
1165600.3879041371,21,2023,765,53.95
19883.21236256338,25,2023,765,0.92
17657.476587453388,33,2023,765,0.82
150146.76275371766,3,2016,7544,3.95
2480113.4687538086,4,2016,7544,65.28
2809.022181792657,12,2016,7544,0.07
1128956.3996096055,21,2016,7544,29.72
20552.371491076938,25,2016,7544,0.54
16432.259270668183,33,2016,7544,0.43
148119.51875498838,3,2017,7544,3.9
2448859.6558840424,4,2017,7544,64.46
3021.3709251024184,12,2017,7544,0.08
1165962.732982628,21,2017,7544,30.69
21099.68626993348,25,2017,7544,0.56
11947.319243976674,33,2017,7544,0.31
148798.3524498093,3,2018,7544,3.92
2415442.520129854,4,2018,7544,63.58
3449.4190624750577,12,2018,7544,0.09
1195895.8592500917,21,2018,7544,31.48
22348.06718476186,25,2018,7544,0.59
13076.065983749388,33,2018,7544,0.34
151985.28941562772,3,2019,7544,4.0
2354508.924833835,4,2019,7544,61.98
3118.7016735928164,12,2019,7544,0.08
1252829.4698925954,21,2019,7544,32.98
23548.538350840816,25,2019,7544,0.62
13019.359894294344,33,2019,7544,0.34
162034.7408107398,3,2020,7544,4.27
2312738.540867233,4,2020,7544,60.88
2909.736914386009,12,2020,7544,0.08
1275082.904897711,21,2020,7544,33.56
24423.07742038508,25,2020,7544,0.64
21821.28315027325,33,2020,7544,0.57
168743.70199744182,3,2021,7544,4.44
2274484.866060073,4,2021,7544,59.87
2801.512401590764,12,2021,7544,0.07
1304876.5997773688,21,2021,7544,34.35
24913.70248272348,25,2021,7544,0.66
23189.90134157349,33,2021,7544,0.61
177568.02430067226,3,2022,7544,4.67
2204929.173886108,4,2022,7544,58.04
2227.265970622317,12,2022,7544,0.06
1359725.1180678194,21,2022,7544,35.79
24768.729747790832,25,2022,7544,0.65
29791.972087763115,33,2022,7544,0.78
177115.78960133225,3,2023,7544,4.66
2194859.6976700854,4,2023,7544,57.77
1609.989516125274,12,2023,7544,0.04
