,area,classe,year,Colecao,Bacia,cobertura,cob_level1,cob_color,nat_color,total
561,5673.560279759129,33,2019,Col90,7721,Water,Natural,#112013,#32a65e,cobertura
562,198657.00838654552,3,2020,Col90,7721,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
563,844507.7608839367,4,2020,Col90,7721,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
564,1416.8681657519294,12,2020,Col90,7721,Grassland,Natural,#d6bc74,#32a65e,cobertura
565,1502645.2393907346,21,2020,Col90,7721,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
566,16331.007232191463,25,2020,Col90,7721,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
567,5312.556328169916,33,2020,Col90,7721,Water,Natural,#112013,#32a65e,cobertura
568,197817.03968782196,3,2021,Col90,7721,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
569,807474.6265536111,4,2021,Col90,7721,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
570,1450.11706751082,12,2021,Col90,7721,Grassland,Natural,#d6bc74,#32a65e,cobertura
571,1540443.6808232714,21,2021,Col90,7721,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
572,16854.774560694612,25,2021,Col90,7721,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
573,4830.20169441322,33,2021,Col90,7721,Water,Natural,#112013,#32a65e,cobertura
574,195102.89086262352,3,2022,Col90,7721,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
575,798711.0622036371,4,2022,Col90,7721,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
576,1375.595113830402,12,2022,Col90,7721,Grassland,Natural,#d6bc74,#32a65e,cobertura
577,1551617.9056018142,21,2022,Col90,7721,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
578,16693.103008955593,25,2022,Col90,7721,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
579,5369.883596499463,33,2022,Col90,7721,Water,Natural,#112013,#32a65e,cobertura
580,194651.22037457544,3,2023,Col90,7721,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
581,797248.2152388353,4,2023,Col90,7721,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
582,1156.8811857971216,12,2023,Col90,7721,Grassland,Natural,#d6bc74,#32a65e,cobertura
583,1553286.655443166,21,2023,Col90,7721,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
584,17580.382131454167,25,2023,Col90,7721,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
585,4947.08601353756,33,2023,Col90,7721,Water,Natural,#112013,#32a65e,cobertura
586,18776.511658126816,3,2016,Col90,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
587,1144691.9320980925,4,2016,Col90,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
588,7056.04897894407,12,2016,Col90,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
589,1448447.258809707,21,2016,Col90,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
590,42770.60111713324,25,2016,Col90,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
591,247.37602319336003,27,2016,Col90,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
592,22558.2648727688,33,2016,Col90,757,Water,Natural,#112013,#32a65e,cobertura
593,18755.486331547287,3,2017,Col90,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
594,1145012.276635345,4,2017,Col90,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
595,7683.845496670603,12,2017,Col90,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
596,1446109.9478897864,21,2017,Col90,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
597,43796.269192922206,25,2017,Col90,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
598,248.3522369140633,27,2017,Col90,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
599,22941.8157748432,33,2017,Col90,757,Water,Natural,#112013,#32a65e,cobertura
600,18774.95991136506,3,2018,Col90,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
601,1137290.8799913514,4,2018,Col90,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
602,7467.458449193148,12,2018,Col90,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
603,1449854.2356321577,21,2018,Col90,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
604,46513.43341011509,25,2018,Col90,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
605,247.99711263427832,27,2018,Col90,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
606,24399.029051300527,33,2018,Col90,757,Water,Natural,#112013,#32a65e,cobertura
607,18755.461026682337,3,2019,Col90,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
608,1120449.3713083845,4,2019,Col90,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
609,7806.5083876772,12,2019,Col90,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
610,1464792.7761176329,21,2019,Col90,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
611,47483.24981026392,25,2019,Col90,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
612,235.57053804321384,27,2019,Col90,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
613,25025.056369360096,33,2019,Col90,757,Water,Natural,#112013,#32a65e,cobertura
614,18689.442229101987,3,2020,Col90,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
615,1095489.4200581168,4,2020,Col90,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
616,9731.635883609277,12,2020,Col90,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
617,1485819.9170800971,21,2020,Col90,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
618,48960.628177987724,25,2020,Col90,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
619,227.9371227966311,27,2020,Col90,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
620,25629.013006231387,33,2020,Col90,757,Water,Natural,#112013,#32a65e,cobertura
621,18624.36933980816,3,2021,Col90,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
622,1057276.0907269868,4,2021,Col90,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
623,9865.096631560777,12,2021,Col90,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
624,1524262.0826926308,21,2021,Col90,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
625,50318.05374364301,25,2021,Col90,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
626,224.3866507385255,27,2021,Col90,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
627,23977.913772423508,33,2021,Col90,757,Water,Natural,#112013,#32a65e,cobertura
628,18468.58985121332,3,2022,Col90,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
629,1055863.874574287,4,2022,Col90,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
630,8556.125294680136,12,2022,Col90,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
631,1524093.722726351,21,2022,Col90,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
632,50019.00712779187,25,2022,Col90,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
633,214.3566928894041,27,2022,Col90,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
634,27332.317290573326,33,2022,Col90,757,Water,Natural,#112013,#32a65e,cobertura
635,18371.37509011404,3,2023,Col90,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
636,1055828.7702069206,4,2023,Col90,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
637,7406.792859218228,12,2023,Col90,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
638,1522280.266816179,21,2023,Col90,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
639,52179.39844924875,25,2023,Col90,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
640,220.56997324829103,27,2023,Col90,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
641,28260.820162877648,33,2023,Col90,757,Water,Natural,#112013,#32a65e,cobertura
642,150146.76275371766,3,2016,Col90,7544,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
643,2480113.4687538086,4,2016,Col90,7544,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
644,2809.022181792657,12,2016,Col90,7544,Grassland,Natural,#d6bc74,#32a65e,cobertura
645,1128956.3996096055,21,2016,Col90,7544,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
646,20552.371491076938,25,2016,Col90,7544,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
647,16432.259270668183,33,2016,Col90,7544,Water,Natural,#112013,#32a65e,cobertura
648,148119.51875498838,3,2017,Col90,7544,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
649,2448859.6558840424,4,2017,Col90,7544,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
650,3021.3709251024184,12,2017,Col90,7544,Grassland,Natural,#d6bc74,#32a65e,cobertura
651,1165962.732982628,21,2017,Col90,7544,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
652,21099.68626993348,25,2017,Col90,7544,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
653,11947.319243976674,33,2017,Col90,7544,Water,Natural,#112013,#32a65e,cobertura
654,148798.3524498093,3,2018,Col90,7544,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
655,2415442.520129854,4,2018,Col90,7544,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
656,3449.4190624750577,12,2018,Col90,7544,Grassland,Natural,#d6bc74,#32a65e,cobertura
657,1195895.8592500917,21,2018,Col90,7544,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
658,22348.06718476186,25,2018,Col90,7544,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
659,13076.065983749388,33,2018,Col90,7544,Water,Natural,#112013,#32a65e,cobertura
660,151985.28941562772,3,2019,Col90,7544,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
661,2354508.924833835,4,2019,Col90,7544,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
662,3118.7016735928164,12,2019,Col90,7544,Grassland,Natural,#d6bc74,#32a65e,cobertura
663,1252829.4698925954,21,2019,Col90,7544,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
664,23548.538350840816,25,2019,Col90,7544,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
665,13019.359894294344,33,2019,Col90,7544,Water,Natural,#112013,#32a65e,cobertura
666,162034.7408107398,3,2020,Col90,7544,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
667,2312738.540867233,4,2020,Col90,7544,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
668,2909.736914386009,12,2020,Col90,7544,Grassland,Natural,#d6bc74,#32a65e,cobertura
669,1275082.904897711,21,2020,Col90,7544,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
670,24423.07742038508,25,2020,Col90,7544,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
671,21821.28315027325,33,2020,Col90,7544,Water,Natural,#112013,#32a65e,cobertura
672,168743.70199744182,3,2021,Col90,7544,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
673,2274484.866060073,4,2021,Col90,7544,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
674,2801.512401590764,12,2021,Col90,7544,Grassland,Natural,#d6bc74,#32a65e,cobertura
675,1304876.5997773688,21,2021,Col90,7544,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
676,24913.70248272348,25,2021,Col90,7544,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
677,23189.90134157349,33,2021,Col90,7544,Water,Natural,#112013,#32a65e,cobertura
678,177568.02430067226,3,2022,Col90,7544,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
679,2204929.1738861077,4,2022,Col90,7544,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
680,2227.265970622317,12,2022,Col90,7544,Grassland,Natural,#d6bc74,#32a65e,cobertura
681,1359725.1180678194,21,2022,Col90,7544,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
682,24768.729747790832,25,2022,Col90,7544,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
683,29791.972087763115,33,2022,Col90,7544,Water,Natural,#112013,#32a65e,cobertura
684,177115.78960133225,3,2023,Col90,7544,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
685,2194859.6976700854,4,2023,Col90,7544,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
686,1609.989516125274,12,2023,Col90,7544,Grassland,Natural,#d6bc74,#32a65e,cobertura
687,1365778.678455453,21,2023,Col90,7544,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
688,25525.241768342235,25,2023,Col90,7544,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
689,34120.8870494226,33,2023,Col90,7544,Water,Natural,#112013,#32a65e,cobertura
690,8792.290657066016,3,2016,Col90,773,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
691,59437.601845714125,4,2016,Col90,773,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
692,102.63777586059572,12,2016,Col90,773,Grassland,Natural,#d6bc74,#32a65e,cobertura
693,297402.7094908364,21,2016,Col90,773,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
694,9970.998548072015,25,2016,Col90,773,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
695,157.87769279067095,33,2016,Col90,773,Water,Natural,#112013,#32a65e,cobertura
696,8729.492869500053,3,2017,Col90,773,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
697,59594.69288741477,4,2017,Col90,773,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
698,110.68324840698254,12,2017,Col90,773,Grassland,Natural,#d6bc74,#32a65e,cobertura
699,296763.6470910361,21,2017,Col90,773,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
700,10556.68195985466,25,2017,Col90,773,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
701,108.9179541248995,33,2017,Col90,773,Water,Natural,#112013,#32a65e,cobertura
702,8559.927533587454,3,2018,Col90,773,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
703,62466.25354337684,4,2018,Col90,773,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
704,101.14525913073962,12,2018,Col90,773,Grassland,Natural,#d6bc74,#32a65e,cobertura
705,293750.1881000342,21,2018,Col90,773,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
706,10862.608192390737,25,2018,Col90,773,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
707,123.99338182329969,33,2018,Col90,773,Water,Natural,#112013,#32a65e,cobertura
708,8798.241921408842,3,2019,Col90,773,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
709,63682.605456484765,4,2019,Col90,773,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
710,145.22615168445097,12,2019,Col90,773,Grassland,Natural,#d6bc74,#32a65e,cobertura
711,291897.5482084931,21,2019,Col90,773,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
712,11189.13691181675,25,2019,Col90,773,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
713,151.35736044337852,33,2019,Col90,773,Water,Natural,#112013,#32a65e,cobertura
714,9129.325621270713,3,2020,Col90,773,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
715,62928.07538480699,4,2020,Col90,773,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
716,167.62258350219753,12,2020,Col90,773,Grassland,Natural,#d6bc74,#32a65e,cobertura
717,292057.0206636485,21,2020,Col90,773,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
718,11374.887777736654,25,2020,Col90,773,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
719,207.18397936071068,33,2020,Col90,773,Water,Natural,#112013,#32a65e,cobertura
720,8875.090690410787,3,2021,Col90,773,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
721,60823.17562518923,4,2021,Col90,773,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
722,252.0384098895379,12,2021,Col90,773,Grassland,Natural,#d6bc74,#32a65e,cobertura
723,293969.37296608795,21,2021,Col90,773,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
724,11700.901615704484,25,2021,Col90,773,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
725,243.53670304993867,33,2021,Col90,773,Water,Natural,#112013,#32a65e,cobertura
726,9097.19543484204,3,2022,Col90,773,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
727,62716.51232093069,4,2022,Col90,773,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
728,244.08151000550507,12,2022,Col90,773,Grassland,Natural,#d6bc74,#32a65e,cobertura
729,291708.9438002693,21,2022,Col90,773,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
730,11733.444454170092,25,2022,Col90,773,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
731,363.9384901125677,33,2022,Col90,773,Water,Natural,#112013,#32a65e,cobertura
732,9054.166771238104,3,2023,Col90,773,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
733,62228.24208536838,4,2023,Col90,773,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
734,176.68574985607657,12,2023,Col90,773,Grassland,Natural,#d6bc74,#32a65e,cobertura
735,291655.79755932366,21,2023,Col90,773,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
736,12433.175390971584,25,2023,Col90,773,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
737,316.0484535766602,33,2023,Col90,773,Water,Natural,#112013,#32a65e,cobertura
738,14448.74134731707,3,2016,Col90,7617,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
739,1320950.823377454,4,2016,Col90,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
740,578.8954211131612,12,2016,Col90,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
741,573909.1868243583,21,2016,Col90,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
742,26312.725400097148,25,2016,Col90,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
743,2.556864031982422,27,2016,Col90,7617,Not Observed,Not Observed,#ffefc3,#112013,cobertura
744,201210.39119269265,33,2016,Col90,7617,Water,Natural,#112013,#32a65e,cobertura
745,15559.114797780996,3,2017,Col90,7617,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
746,1315048.8866166412,4,2017,Col90,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
747,596.2857691171921,12,2017,Col90,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
748,587908.9901560431,21,2017,Col90,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
749,25704.149671992054,25,2017,Col90,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
750,2.556864031982422,27,2017,Col90,7617,Not Observed,Not Observed,#ffefc3,#112013,cobertura
751,192593.33655143777,33,2017,Col90,7617,Water,Natural,#112013,#32a65e,cobertura
752,16551.822892163218,3,2018,Col90,7617,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
753,1306009.815406868,4,2018,Col90,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
754,675.2555661110553,12,2018,Col90,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
755,567276.2227754085,21,2018,Col90,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
756,25894.201333107805,25,2018,Col90,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
757,2.556864031982422,27,2018,Col90,7617,Not Observed,Not Observed,#ffefc3,#112013,cobertura
758,221003.4455893742,33,2018,Col90,7617,Water,Natural,#112013,#32a65e,cobertura
759,15525.677640497008,3,2019,Col90,7617,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
760,1295946.30771139,4,2019,Col90,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
761,709.1036090137437,12,2019,Col90,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
762,559936.9255487416,21,2019,Col90,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
763,25452.47378127784,25,2019,Col90,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
764,2.556864031982422,27,2019,Col90,7617,Not Observed,Not Observed,#ffefc3,#112013,cobertura
765,239840.27527209025,33,2019,Col90,7617,Water,Natural,#112013,#32a65e,cobertura
766,8678.15470863737,3,2020,Col90,7617,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
767,1291399.2403252884,4,2020,Col90,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
768,724.6919071498984,12,2020,Col90,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
769,517132.3702361565,21,2020,Col90,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
770,22117.78795677828,25,2020,Col90,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
771,2.556864031982422,27,2020,Col90,7617,Not Observed,Not Observed,#ffefc3,#112013,cobertura
772,297358.5184290491,33,2020,Col90,7617,Water,Natural,#112013,#32a65e,cobertura
773,9048.404575607688,3,2021,Col90,7617,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
774,1296723.1791480551,4,2021,Col90,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
775,673.2136387538785,12,2021,Col90,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
776,519670.03166887927,21,2021,Col90,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
777,21849.58931420224,25,2021,Col90,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
778,2.556864031982422,27,2021,Col90,7617,Not Observed,Not Observed,#ffefc3,#112013,cobertura
779,289446.34521755035,33,2021,Col90,7617,Water,Natural,#112013,#32a65e,cobertura
780,9649.439117040009,3,2022,Col90,7617,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
781,1294133.2236855256,4,2022,Col90,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
782,664.6402667257164,12,2022,Col90,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
783,510429.4712505215,21,2022,Col90,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
784,19240.03835037328,25,2022,Col90,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
785,2.468643701171875,27,2022,Col90,7617,Not Observed,Not Observed,#ffefc3,#112013,cobertura
786,303294.0391132511,33,2022,Col90,7617,Water,Natural,#112013,#32a65e,cobertura
787,9727.586352412309,3,2023,Col90,7617,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
788,1297114.3020119094,4,2023,Col90,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
789,509.38805324762114,12,2023,Col90,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
790,511155.0389631231,21,2023,Col90,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
791,19351.00177809173,25,2023,Col90,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
792,2.468643701171875,27,2023,Col90,7617,Not Observed,Not Observed,#ffefc3,#112013,cobertura
793,299553.5346246532,33,2023,Col90,7617,Water,Natural,#112013,#32a65e,cobertura
794,91414.72364802222,3,2016,Col90,765,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
795,920754.5677249344,4,2016,Col90,765,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
796,11922.713657144324,12,2016,Col90,765,Grassland,Natural,#d6bc74,#32a65e,cobertura
797,1101177.4632223817,21,2016,Col90,765,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
798,18872.197863245376,25,2016,Col90,765,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
799,16485.051848042527,33,2016,Col90,765,Water,Natural,#112013,#32a65e,cobertura
800,91422.30290579308,3,2017,Col90,765,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
801,914482.6790269724,4,2017,Col90,765,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
802,11923.408905716104,12,2017,Col90,765,Grassland,Natural,#d6bc74,#32a65e,cobertura
803,1108497.9628014602,21,2017,Col90,765,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
804,19148.295848793096,25,2017,Col90,765,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
805,15152.068475039114,33,2017,Col90,765,Water,Natural,#112013,#32a65e,cobertura
806,91463.9371100659,3,2018,Col90,765,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
807,911477.773164192,4,2018,Col90,765,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
808,11922.193762033246,12,2018,Col90,765,Grassland,Natural,#d6bc74,#32a65e,cobertura
809,1112190.7464392905,21,2018,Col90,765,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
810,18063.606989169955,25,2018,Col90,765,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
811,15508.460499017268,33,2018,Col90,765,Water,Natural,#112013,#32a65e,cobertura
812,91255.4478192192,3,2019,Col90,765,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
813,902573.276499287,4,2019,Col90,765,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
814,11922.367355294964,12,2019,Col90,765,Grassland,Natural,#d6bc74,#32a65e,cobertura
815,1121101.3023773762,21,2019,Col90,765,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
816,18561.126856151717,25,2019,Col90,765,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
817,15213.197056446468,33,2019,Col90,765,Water,Natural,#112013,#32a65e,cobertura
818,90607.4804249668,3,2020,Col90,765,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
819,893602.2571739639,4,2020,Col90,765,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
820,11923.235732437295,12,2020,Col90,765,Grassland,Natural,#d6bc74,#32a65e,cobertura
821,1128566.2995021252,21,2020,Col90,765,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
822,18966.440033143597,25,2020,Col90,765,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
823,16961.00509714156,33,2020,Col90,765,Water,Natural,#112013,#32a65e,cobertura
824,89882.659075277,3,2021,Col90,765,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
825,871187.1087938752,4,2021,Col90,765,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
826,11923.930994264663,12,2021,Col90,765,Grassland,Natural,#d6bc74,#32a65e,cobertura
827,1152178.0408187849,21,2021,Col90,765,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
828,19283.508565306514,25,2021,Col90,765,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
829,16171.46971627423,33,2021,Col90,765,Water,Natural,#112013,#32a65e,cobertura
830,88407.40093833656,3,2022,Col90,765,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
831,859786.9382382649,4,2022,Col90,765,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
832,11924.191393159928,12,2022,Col90,765,Grassland,Natural,#d6bc74,#32a65e,cobertura
833,1160404.2482205564,21,2022,Col90,765,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
