savi_median_wet,avi_median_dry,savi_median,cvi_median_wet,ri_median_wet,classe,year,avi_median_wet,avi_median,Longitude,cvi_median_dry,class,ri_median_dry,Latitude,cvi_median,savi_median_dry,ri_median
,0,,45664,15557,1.0,2016.0,0,0,-40.188445052940914,28168,4,13258,-13.354884250790333,32783,,14118
,0,,36492,15055,1.0,2016.0,0,0,-40.28630585972014,19068,4,11529,-13.333514880281301,27934,,14080
,0,,31419,14293,1.0,2016.0,0,0,-40.04322431488477,29445,4,13720,-13.436964370548942,30573,,13987
,0,,29927,13990,1.0,2016.0,0,0,-40.3385172177289,27985,4,13262,-13.428414423790723,29624,,13983
,0,,26036,12860,1.0,2016.0,0,0,-40.043559264446344,27157,4,12705,-13.359853031305601,26083,,12847
,0,,32550,13383,1.0,2016.0,0,0,-40.04517616233739,26644,4,12426,-13.638881240565086,31103,,13182
,0,,34280,14838,1.0,2016.0,0,0,-40.10433110774464,29157,4,13342,-13.304009028681303,31634,,14209
,0,,27701,13732,1.0,2016.0,0,0,-40.051953839021124,25664,4,12603,-13.387808372383686,25945,,13011
,0,,30853,14629,1.0,2016.0,0,0,-40.120656576303304,25746,4,13360,-13.333168494522733,31022,,14553
,0,,22679,12719,1.0,2016.0,0,0,-40.722385418181304,22539,4,12606,-13.359362172571007,22539,,12606
,0,,24730,12858,1.0,2016.0,0,0,-40.499996374922176,23622,4,12569,-13.4164639267925,24132,,12711
,0,,24501,12660,1.0,2016.0,0,0,-40.4804611243092,24994,4,12179,-13.304008998566042,24776,,12409
,0,,25013,13005,1.0,2016.0,0,0,-40.47430451711212,23821,4,12564,-13.612371128999282,24308,,12725
,0,,24314,12864,1.0,2016.0,0,0,-40.49678658964936,21161,4,12205,-13.333168470585248,23846,,12703
,0,,21703,12557,1.0,2016.0,0,0,-40.66062647563075,22157,4,12466,-13.463453434548144,21940,,12510
,0,,21185,12381,1.0,2016.0,0,0,-40.735021724513,22719,4,12145,-13.509020254751256,21957,,12377
,0,,24595,13471,1.0,2016.0,0,0,-40.463159422535455,27099,4,13501,-13.301462442153523,27693,,13622
,0,,28900,13834,1.0,2016.0,0,0,-40.447740128109025,30502,4,13117,-13.64259995319385,29550,,13149
,0,,46521,16103,1.0,2016.0,0,0,-40.50401402115332,25165,4,12983,-13.383067870513601,31069,,14244
,0,,36641,15063,1.0,2016.0,0,0,-40.42171884054547,26924,4,13403,-13.306934931971574,30066,,14041
,0,,38445,14741,1.0,2016.0,0,0,-40.50637529437851,31329,4,13510,-13.590856065825085,32329,,13448
,0,,26426,13197,1.0,2016.0,0,0,-40.58475291109152,25499,4,12483,-13.571825686353888,26577,,13063
,0,,20550,12625,1.0,2016.0,0,0,-40.68362527059895,20669,4,12475,-13.52844292646335,20610,,12550
,0,,20110,12880,1.0,2016.0,0,0,-40.73828212870482,20576,4,12698,-13.56010174825446,20346,,12787
,0,,24691,13490,1.0,2016.0,0,0,-40.739090540850896,24134,4,13161,-13.553802143191746,24404,,13321
,0,,21755,12770,1.0,2016.0,0,0,-40.62043255286692,21441,4,12436,-13.28250363700508,21470,,12448
,0,,21734,12686,1.0,2016.0,0,0,-40.662831118532786,20857,4,12413,-13.415653648479,21886,,12542
,0,,21851,12871,1.0,2016.0,0,0,-40.608653322103294,21954,4,12733,-13.398492120569871,21901,,12801
,0,,22545,13040,1.0,2016.0,0,0,-40.56838681335309,22733,4,13042,-13.409850487364533,22639,,13041
,0,,23086,12894,1.0,2016.0,0,0,-40.76303838118357,20180,4,12168,-13.556132040457927,22149,,12893
,0,,22831,12995,1.0,2016.0,0,0,-40.73168714600909,22718,4,12762,-13.558594661615494,22911,,12962
,0,,23411,13345,1.0,2016.0,0,0,-40.69172613142571,23475,4,13192,-13.33648751322256,23936,,13260
,0,,24634,13600,1.0,2016.0,0,0,-40.563540133925024,23749,4,13171,-13.4053272435261,24328,,13372
,0,,24973,13566,1.0,2016.0,0,0,-40.68777539400105,21046,4,12518,-13.433389512046237,24603,,13150
,0,,26645,13927,1.0,2016.0,0,0,-40.55777805405952,20994,4,12871,-13.367982081290213,25704,,13678
,0,,25364,13524,1.0,2016.0,0,0,-40.598033847895536,25415,4,13488,-13.354976924859562,25385,,13507
,0,,31299,14685,0.0,2016.0,0,0,-40.49704324559775,29381,3,14318,-13.421958646361837,29553,,14344
,0,,22679,13328,0.0,2016.0,0,0,-40.486347986145766,22826,3,13293,-13.427654030950377,22759,,13309
,0,,25405,13306,1.0,2016.0,0,0,-40.58758831400786,24749,4,13265,-13.627099567402993,25405,,13306
,0,,27275,14338,1.0,2016.0,0,0,-40.5645750529287,26776,4,13871,-13.354884238003093,27143,,14047
,0,,31764,14835,1.0,2016.0,0,0,-40.421306190588254,27852,4,13782,-13.638881233115592,29432,,14238
,0,,27806,14236,1.0,2016.0,0,0,-40.57661500347772,21743,4,12221,-13.33543954737319,24690,,13420
,0,,30810,14039,1.0,2016.0,0,0,-40.464667575369404,25846,4,13364,-13.615901192739917,30810,,14039
,0,,40741,15506,1.0,2016.0,0,0,-40.41422803737425,27069,4,14081,-13.602414482900912,33202,,14840
,0,,42400,15542,0.0,2016.0,0,0,-40.42990881023482,37036,3,15106,-13.508448487799106,39461,,15347
,0,,39849,15402,0.0,2016.0,0,0,-40.4181779924559,21176,3,13308,-13.47984176895218,33454,,14799
,0,,42292,15540,1.0,2016.0,0,0,-40.440099512123034,35249,4,15055,-13.574411668055257,37548,,15249
,0,,37001,15886,1.0,2016.0,0,0,-40.41968929299805,31820,4,15110,-13.35985299785073,32483,,15107
,0,,29725,14074,1.0,2016.0,0,0,-40.74693022701625,27496,4,13656,-13.39331623617881,28604,,13875
,0,,37140,15368,1.0,2016.0,0,0,-40.533926456831054,22706,4,12533,-13.278688034591596,28032,,14052
,0,,41950,15122,1.0,2016.0,0,0,-40.53317044376022,28512,4,12655,-13.360584546296973,32105,,13778
,0,,27188,14092,1.0,2016.0,0,0,-40.60757507085061,26394,4,13712,-13.571539522217144,27252,,13892
,0,,27675,13719,1.0,2016.0,0,0,-40.54392012879077,25986,4,13261,-13.553952415088968,26957,,13537
,0,,25386,13038,1.0,2016.0,0,0,-40.5968976922627,24963,4,12740,-13.607702824320116,25171,,12886
,0,,24229,12693,1.0,2016.0,0,0,-40.515558321276885,24033,4,12691,-13.413530766657198,24114,,12693
